DEPT,dispNs,dispEw,incl,tvd,dls,azi,ROP5,GR,BPOS,BVEL,SWOB,TQA,RPM,Stick_RT,TFLO,SPPA,ECD,HKLD,DateTime,Well,Run,ss_severity,ss_categorical,ss_categorical_txt
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.395,72.25,23.489,0.003,3.591,18.608,120.0,57.0,4453.107,268.529,1.452,145.32,2008-12-14 17:48:37,F-15A,run_7,23.75,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.395,72.25,23.454,0.003,3.6510000000000002,17.386,120.0,60.0,4453.107,268.442,1.452,145.26,2008-12-14 17:48:47,F-15A,run_7,25.0,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.395,68.063,23.428,0.003,3.6210000000000004,17.104,120.0,60.0,4453.107,267.82,1.452,145.291,2008-12-14 17:48:57,F-15A,run_7,25.0,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.395,68.063,23.401999999999997,0.003,3.6830000000000003,17.104,120.0,60.0,4453.107,267.82,1.452,145.22799999999995,2008-12-14 17:49:07,F-15A,run_7,25.0,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.394,68.063,23.366999999999997,0.003,3.641,15.984000000000002,119.0,60.0,4453.107,268.79200000000003,1.452,145.27100000000004,2008-12-14 17:49:17,F-15A,run_7,25.210084033613445,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.394,58.14100000000001,23.340999999999998,0.003,3.6430000000000002,15.85,120.0,60.0,4453.107,267.288,1.452,145.269,2008-12-14 17:49:27,F-15A,run_7,25.0,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.394,58.14100000000001,23.315,0.003,3.8089999999999997,15.85,120.0,60.0,4453.107,267.288,1.452,145.10299999999995,2008-12-14 17:49:37,F-15A,run_7,25.0,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.394,81.0,23.281,0.003,3.804,15.54,120.0,63.0,4453.107,268.872,1.452,145.107,2008-12-14 17:49:47,F-15A,run_7,26.25,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.394,81.0,23.255,0.003,3.701,15.82,120.0,63.0,4453.107,269.043,1.452,145.211,2008-12-14 17:49:57,F-15A,run_7,26.25,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.394,81.0,23.229,0.003,3.719,16.567999999999998,119.0,63.0,4453.107,267.375,1.452,145.19299999999996,2008-12-14 17:50:07,F-15A,run_7,26.47058823529412,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.394,66.016,23.19400000000001,0.003,3.67,17.382,119.0,63.0,4453.107,267.817,1.452,145.241,2008-12-14 17:50:17,F-15A,run_7,26.47058823529412,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.394,66.016,23.16800000000001,0.003,3.638,17.382,119.0,63.0,4453.107,267.817,1.452,145.273,2008-12-14 17:50:27,F-15A,run_7,26.47058823529412,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.394,66.016,23.142,0.003,3.69,18.142,119.0,84.0,4453.107,268.64,1.452,145.222,2008-12-14 17:50:37,F-15A,run_7,35.294117647058826,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.394,66.016,23.107,0.003,3.57,17.615,120.0,84.0,4453.107,267.795,1.452,145.342,2008-12-14 17:50:47,F-15A,run_7,35.0,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.394,66.016,23.081,0.003,3.51,17.615,120.0,84.0,4453.107,267.795,1.452,145.40200000000004,2008-12-14 17:50:57,F-15A,run_7,35.0,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.392999999999999,68.063,23.055,0.003,3.685,17.417,120.0,84.0,4453.107,268.046,1.452,145.226,2008-12-14 17:51:07,F-15A,run_7,35.0,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.392999999999999,68.063,23.021,0.003,3.467,17.067,120.0,84.0,4453.107,267.795,1.452,145.444,2008-12-14 17:51:17,F-15A,run_7,35.0,0,None or Low
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.392999999999999,66.016,22.995,0.003,3.513,16.885,120.0,117.0,4453.107,267.873,1.452,145.398,2008-12-14 17:51:27,F-15A,run_7,48.75,1,Medium
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.392999999999999,66.016,22.969,0.003,3.516,16.885,120.0,117.0,4453.107,267.873,1.452,145.395,2008-12-14 17:51:37,F-15A,run_7,48.75,1,Medium
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.392999999999999,66.016,22.934,0.003,3.755,16.235,119.0,117.0,4453.107,268.594,1.452,145.157,2008-12-14 17:51:47,F-15A,run_7,49.159663865546214,1,Medium
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.394,62.01600000000001,22.908,0.003,3.548,15.052999999999999,119.0,117.0,4453.107,268.07099999999997,1.452,145.363,2008-12-14 17:51:57,F-15A,run_7,49.159663865546214,1,Medium
2311,-522.8148940176001,-2.1013311288,24.72,2194.6063296,0.0711417322834646,188.3,10.394,62.01600000000001,22.881999999999998,0.003,3.668,15.505,119.0,117.0,4453.107,268.77299999999997,1.452,145.244,2008-12-14 17:52:07,F-15A,run_7,49.159663865546214,1,Medium
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.732,52.563,24.193,0.006,4.7139999999999995,15.525,124.0,24.0,4453.107,272.218,1.454,145.112,2008-12-14 20:39:17,F-15A,run_7,9.67741935483871,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.732,52.563,24.141,0.006,4.698,16.084,124.0,24.0,4453.107,272.868,1.454,145.129,2008-12-14 20:39:27,F-15A,run_7,9.67741935483871,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.735,52.563,24.089000000000002,0.006,4.664,16.084,124.0,24.0,4453.107,272.868,1.454,145.162,2008-12-14 20:39:37,F-15A,run_7,9.67741935483871,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.735,58.14100000000001,24.02,0.006,4.583,15.633,125.0,24.0,4453.107,273.778,1.454,145.244,2008-12-14 20:39:47,F-15A,run_7,9.6,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.735,58.14100000000001,23.968000000000004,0.006,4.47,15.238,124.0,24.0,4453.107,273.682,1.454,145.357,2008-12-14 20:39:57,F-15A,run_7,9.67741935483871,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.75,58.14100000000001,23.916,0.006,4.67,15.679,125.0,51.0,4453.107,273.79900000000004,1.454,145.157,2008-12-14 20:40:07,F-15A,run_7,20.4,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.75,58.14100000000001,23.846999999999998,0.006,4.598,15.679,125.0,51.0,4453.107,273.79900000000004,1.454,145.22899999999996,2008-12-14 20:40:17,F-15A,run_7,20.4,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.781999999999996,58.14100000000001,23.795,0.006,4.773,15.575999999999999,125.0,51.0,4453.107,273.33799999999997,1.454,145.054,2008-12-14 20:40:27,F-15A,run_7,20.4,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.781999999999996,58.14100000000001,23.743000000000002,0.006,4.743,15.91,125.0,51.0,4453.107,272.76599999999996,1.454,145.084,2008-12-14 20:40:37,F-15A,run_7,20.4,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.781999999999996,58.14100000000001,23.674,0.006,4.6339999999999995,15.503,124.0,51.0,4453.107,272.131,1.454,145.19299999999996,2008-12-14 20:40:47,F-15A,run_7,20.56451612903226,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.774,62.01600000000001,23.622,0.006,4.71,15.503,124.0,57.0,4453.107,272.131,1.454,145.116,2008-12-14 20:40:57,F-15A,run_7,22.983870967741936,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.774,62.01600000000001,23.57,0.006,4.724,15.879000000000001,125.0,57.0,4453.107,271.791,1.454,145.10299999999995,2008-12-14 20:41:07,F-15A,run_7,22.8,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.774,62.01600000000001,23.500999999999998,0.006,4.745,16.067999999999998,124.0,57.0,4453.107,272.57099999999997,1.453,145.082,2008-12-14 20:41:17,F-15A,run_7,22.983870967741936,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.776999999999997,64.0,23.449,0.006,4.362,15.287,124.0,57.0,4453.107,273.177,1.453,145.464,2008-12-14 20:41:27,F-15A,run_7,22.983870967741936,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.776999999999997,64.0,23.397,0.006,4.0169999999999995,15.287,124.0,57.0,4453.107,273.177,1.453,145.81,2008-12-14 20:41:37,F-15A,run_7,22.983870967741936,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.776999999999997,64.0,23.326999999999998,0.006,4.496,15.637,124.0,9.0,4010.012,252.705,1.453,145.33,2008-12-14 20:41:47,F-15A,run_7,3.6290322580645165,0,None or Low
2351,-539.3203602192,-5.314683909599999,25.05,2230.8970368,0.0573851706036745,193.7,20.776999999999997,64.0,23.276,0.006,4.5360000000000005,14.479000000000001,124.0,9.0,4010.012,233.40900000000002,1.454,145.291,2008-12-14 20:41:57,F-15A,run_7,3.6290322580645165,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,15.225,66.016,23.517,0.004,6.566,18.547,125.0,45.0,4453.107,275.282,1.455,144.17700000000005,2008-12-14 23:18:27,F-15A,run_7,18.0,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,15.225,66.016,23.478,0.004,6.499,18.547,125.0,45.0,4453.107,275.282,1.455,144.244,2008-12-14 23:18:37,F-15A,run_7,18.0,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,15.225,74.391,23.423000000000002,0.005,6.403,18.436,125.0,45.0,4453.107,273.691,1.455,144.34,2008-12-14 23:18:47,F-15A,run_7,18.0,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,15.177,74.391,23.385,0.004,6.232,18.258,124.0,45.0,4453.107,274.73400000000004,1.455,144.511,2008-12-14 23:18:57,F-15A,run_7,18.14516129032258,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,15.177,74.391,23.345,0.004,6.414,18.88,124.0,12.0,4453.107,274.449,1.455,144.329,2008-12-14 23:19:07,F-15A,run_7,4.838709677419355,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,15.177,56.25,23.291999999999998,0.004,6.5360000000000005,18.88,124.0,12.0,4453.107,274.449,1.455,144.207,2008-12-14 23:19:17,F-15A,run_7,4.838709677419355,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,15.082,56.25,23.256999999999998,0.004,6.718999999999999,18.589000000000002,124.0,12.0,4453.107,273.753,1.455,144.024,2008-12-14 23:19:27,F-15A,run_7,4.838709677419355,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,15.082,60.063,23.221,0.004,6.899,17.995,124.0,12.0,4453.107,274.409,1.455,143.844,2008-12-14 23:19:37,F-15A,run_7,4.838709677419355,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,15.082,60.063,23.175,0.004,7.04,18.365,125.0,12.0,4453.107,274.279,1.455,143.703,2008-12-14 23:19:47,F-15A,run_7,4.8,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,15.082,60.063,23.139,0.004,7.0889999999999995,18.365,125.0,6.0,4453.107,274.279,1.455,143.654,2008-12-14 23:19:57,F-15A,run_7,2.4,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,14.905999999999999,60.063,23.104,0.004,6.9110000000000005,18.276,125.0,6.0,4453.107,273.26099999999997,1.455,143.832,2008-12-14 23:20:07,F-15A,run_7,2.4,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,14.905999999999999,60.063,23.059,0.004,6.962999999999999,18.476,125.0,6.0,4453.107,275.471,1.455,143.78,2008-12-14 23:20:17,F-15A,run_7,2.4,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,14.905999999999999,62.01600000000001,23.024,0.004,6.672999999999999,18.127,125.0,6.0,4453.107,274.118,1.455,144.07,2008-12-14 23:20:27,F-15A,run_7,2.4,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,14.905999999999999,62.01600000000001,22.986,0.004,6.7479999999999976,18.378,124.0,6.0,4453.107,274.264,1.455,143.995,2008-12-14 23:20:37,F-15A,run_7,2.4193548387096775,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,14.824000000000002,62.01600000000001,22.938000000000002,0.004,6.7360000000000015,18.378,124.0,36.0,4453.107,274.264,1.455,144.007,2008-12-14 23:20:47,F-15A,run_7,14.516129032258066,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,14.824000000000002,74.391,22.898000000000003,0.004,6.712999999999999,18.211,125.0,36.0,4453.107,273.295,1.455,144.03,2008-12-14 23:20:57,F-15A,run_7,14.399999999999999,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,14.824000000000002,74.391,22.858,0.004,6.7970000000000015,18.701,124.0,36.0,4453.107,273.518,1.455,143.946,2008-12-14 23:21:07,F-15A,run_7,14.516129032258066,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,14.824000000000002,74.391,22.803,0.005,6.8729999999999976,18.371,124.0,36.0,4453.107,274.0,1.455,143.87,2008-12-14 23:21:17,F-15A,run_7,14.516129032258066,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,14.985999999999999,64.0,22.76,0.005,7.075,18.371,124.0,36.0,4453.107,274.0,1.456,143.668,2008-12-14 23:21:27,F-15A,run_7,14.516129032258066,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,14.985999999999999,64.0,22.719,0.005,6.952000000000001,18.574,125.0,36.0,4453.107,274.533,1.456,143.791,2008-12-14 23:21:37,F-15A,run_7,14.399999999999999,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,14.985999999999999,62.01600000000001,22.666,0.004,6.968,18.51,124.0,75.0,4453.107,274.969,1.455,143.775,2008-12-14 23:21:47,F-15A,run_7,30.241935483870968,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,15.241,62.01600000000001,22.625,0.004,6.97,18.546,124.0,75.0,4453.107,274.907,1.455,143.773,2008-12-14 23:21:57,F-15A,run_7,30.241935483870968,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,15.241,62.01600000000001,22.586,0.004,6.867999999999999,18.546,124.0,75.0,4453.107,274.907,1.456,143.875,2008-12-14 23:22:07,F-15A,run_7,30.241935483870968,0,None or Low
2392,-556.067826648,-10.7545519224,25.95,2267.9153016,0.0913254593175853,202.15,15.241,58.14100000000001,22.534000000000002,0.004,6.93,18.19,124.0,75.0,4453.107,273.372,1.456,143.813,2008-12-14 23:22:17,F-15A,run_7,30.241935483870968,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.789,42.25,23.884,0.006,8.097000000000001,19.382,140.0,15.0,4453.107,275.17,1.4569999999999999,143.562,2008-12-15 02:29:57,F-15A,run_7,5.357142857142857,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.79,42.25,23.831999999999997,0.006,8.169,19.382,140.0,15.0,4453.107,275.17,1.4569999999999999,143.49,2008-12-15 02:30:07,F-15A,run_7,5.357142857142857,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.79,42.25,23.761999999999997,0.006,8.434,19.305999999999997,139.0,18.0,4453.107,275.731,1.4569999999999999,143.224,2008-12-15 02:30:17,F-15A,run_7,6.474820143884892,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.788,42.25,23.71,0.006,8.386000000000001,20.075,140.0,18.0,4453.107,276.17,1.4569999999999999,143.273,2008-12-15 02:30:27,F-15A,run_7,6.428571428571428,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.788,42.25,23.658,0.006,8.182,19.977,139.0,18.0,4453.107,275.64099999999996,1.4569999999999999,143.477,2008-12-15 02:30:37,F-15A,run_7,6.474820143884892,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.788,42.25,23.589000000000002,0.006,7.9979999999999976,20.628,140.0,18.0,4453.107,275.44599999999997,1.4569999999999999,143.661,2008-12-15 02:30:47,F-15A,run_7,6.428571428571428,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.788,42.25,23.537,0.006,7.885,19.805,140.0,18.0,4453.107,274.434,1.4569999999999999,143.774,2008-12-15 02:30:57,F-15A,run_7,6.428571428571428,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.788,42.25,23.485,0.006,8.04,19.805,140.0,21.0,4453.107,274.434,1.4569999999999999,143.618,2008-12-15 02:31:07,F-15A,run_7,7.5,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.788,42.25,23.416,0.006,8.052,19.42,140.0,21.0,4453.107,274.502,1.4569999999999999,143.606,2008-12-15 02:31:17,F-15A,run_7,7.5,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.789,42.25,23.364,0.006,8.095,18.930999999999997,140.0,21.0,4453.107,274.245,1.4569999999999999,143.564,2008-12-15 02:31:27,F-15A,run_7,7.5,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.789,56.25,23.311999999999998,0.006,8.228,18.930999999999997,140.0,21.0,4453.107,274.245,1.4569999999999999,143.431,2008-12-15 02:31:37,F-15A,run_7,7.5,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.789,56.25,23.243000000000002,0.006,8.517000000000001,19.869,140.0,21.0,4453.107,274.932,1.4569999999999999,143.142,2008-12-15 02:31:47,F-15A,run_7,7.5,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.789,56.25,23.19,0.006,8.756,19.449,140.0,12.0,4453.107,275.659,1.4569999999999999,142.90200000000004,2008-12-15 02:31:57,F-15A,run_7,4.285714285714286,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.789,62.01600000000001,23.139,0.006,8.748,20.819000000000006,140.0,12.0,4453.107,275.972,1.4569999999999999,142.911,2008-12-15 02:32:07,F-15A,run_7,4.285714285714286,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.79,62.01600000000001,23.06900000000001,0.006,8.849,20.273,139.0,12.0,4453.107,275.062,1.4569999999999999,142.81,2008-12-15 02:32:17,F-15A,run_7,4.316546762589928,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.79,70.141,23.017,0.006,8.763,20.273,139.0,12.0,4453.107,275.062,1.4569999999999999,142.89600000000004,2008-12-15 02:32:27,F-15A,run_7,4.316546762589928,0,None or Low
2432,-572.1516538656,-18.541884074400002,27.22,2303.6945544,0.0866305774278215,209.36,20.79,70.141,22.965,0.006,8.762,21.271,140.0,12.0,4453.107,274.709,1.4569999999999999,142.89700000000005,2008-12-15 02:32:37,F-15A,run_7,4.285714285714286,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,16.4,64.0,10.289000000000001,0.005,8.121,20.684,140.0,78.0,4453.107,272.079,1.452,144.455,2008-12-15 06:32:07,F-15A,run_7,27.857142857142858,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,16.4,64.0,10.224,0.005,8.158,20.415,140.0,78.0,4453.107,272.36,1.452,144.418,2008-12-15 06:32:17,F-15A,run_7,27.857142857142858,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,16.4,64.0,10.176,0.005,8.041,20.721,139.0,78.0,4453.107,272.95799999999997,1.452,144.535,2008-12-15 06:32:27,F-15A,run_7,28.05755395683453,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,16.361,70.141,10.127,0.005,8.064,20.721,139.0,78.0,4453.107,272.95799999999997,1.452,144.512,2008-12-15 06:32:37,F-15A,run_7,28.05755395683453,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,16.361,70.141,10.062000000000001,0.005,7.944,20.352999999999998,140.0,78.0,4453.107,274.072,1.452,144.632,2008-12-15 06:32:47,F-15A,run_7,27.857142857142858,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,16.612000000000002,72.25,10.014,0.005,7.976,19.852999999999998,140.0,12.0,4453.107,272.645,1.452,144.6,2008-12-15 06:32:57,F-15A,run_7,4.285714285714286,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,16.612000000000002,72.25,9.965,0.005,8.048,19.852999999999998,140.0,12.0,4453.107,272.645,1.452,144.528,2008-12-15 06:33:07,F-15A,run_7,4.285714285714286,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,16.612000000000002,72.25,9.899,0.006,7.879,20.387999999999998,139.0,12.0,4453.107,274.019,1.452,144.696,2008-12-15 06:33:17,F-15A,run_7,4.316546762589928,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,17.359,64.0,9.849,0.006,7.718,21.504,140.0,12.0,4453.107,272.28,1.452,144.857,2008-12-15 06:33:27,F-15A,run_7,4.285714285714286,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,17.359,64.0,9.8,0.005,7.798999999999999,20.733,139.0,12.0,4453.107,273.27299999999997,1.452,144.77700000000004,2008-12-15 06:33:37,F-15A,run_7,4.316546762589928,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,17.359,70.141,9.734,0.006,7.722,20.246,139.0,69.0,4453.107,272.954,1.452,144.85399999999996,2008-12-15 06:33:47,F-15A,run_7,24.820143884892087,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,18.025,70.141,9.684,0.006,7.835,20.246,139.0,69.0,4453.107,272.954,1.452,144.74,2008-12-15 06:33:57,F-15A,run_7,24.820143884892087,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,18.025,70.141,9.634,0.006,7.822,20.493000000000002,139.0,69.0,4453.107,272.53700000000003,1.452,144.753,2008-12-15 06:34:07,F-15A,run_7,24.820143884892087,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,18.025,70.141,9.568,0.006,7.673999999999999,20.506,139.0,69.0,4453.107,272.53700000000003,1.452,144.90200000000004,2008-12-15 06:34:17,F-15A,run_7,24.820143884892087,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,18.514,70.141,9.517999999999999,0.006,7.686,20.116,139.0,69.0,4453.107,272.435,1.452,144.89,2008-12-15 06:34:27,F-15A,run_7,24.820143884892087,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,18.514,70.141,9.469,0.005,7.627999999999999,20.116,139.0,93.0,4453.107,272.435,1.452,144.94799999999995,2008-12-15 06:34:37,F-15A,run_7,33.45323741007194,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,18.822,62.01600000000001,9.402000000000001,0.006,7.8020000000000005,19.43,139.0,93.0,4453.107,272.435,1.452,144.773,2008-12-15 06:34:47,F-15A,run_7,33.45323741007194,0,None or Low
2486,-592.8903927791999,-32.9265780888,28.73,2351.4128232,0.0953576115485564,219.87,18.822,62.01600000000001,9.353,0.006,8.008,19.423,139.0,93.0,4453.107,273.10900000000004,1.452,144.567,2008-12-15 06:34:57,F-15A,run_7,33.45323741007194,0,None or Low
2513,-602.7483367919999,-41.8677025992,30.38,2374.9019304000003,0.103280839895013,224.43,11.341,83.266,23.616999999999997,0.005,8.714,19.582,140.0,90.0,4453.107,273.153,1.4480000000000002,144.77700000000004,2008-12-15 08:52:47,F-15A,run_7,32.142857142857146,0,None or Low
2513,-602.7483367919999,-41.8677025992,30.38,2374.9019304000003,0.103280839895013,224.43,11.341,83.266,23.576999999999998,0.004,8.647,19.955,140.0,138.0,4453.107,273.23900000000003,1.4480000000000002,144.844,2008-12-15 08:52:57,F-15A,run_7,49.28571428571429,1,Medium
2513,-602.7483367919999,-41.8677025992,30.38,2374.9019304000003,0.103280839895013,224.43,11.341,78.766,23.535999999999998,0.005,8.523,19.955,140.0,138.0,4453.107,273.23900000000003,1.4480000000000002,144.969,2008-12-15 08:53:07,F-15A,run_7,49.28571428571429,1,Medium
2513,-602.7483367919999,-41.8677025992,30.38,2374.9019304000003,0.103280839895013,224.43,11.685,78.766,23.48,0.005,8.347999999999999,20.230999999999998,139.0,138.0,4453.107,273.295,1.4480000000000002,145.143,2008-12-15 08:53:17,F-15A,run_7,49.64028776978417,1,Medium
